emissions,rows,age,month,veh,size,fuel,pollutant,type_emi,subtype_emi,baseyear
1159126.68677834,1,25,8,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
818290.560741809,1,26,8,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
576001.116106855,1,27,8,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
404490.669369606,1,28,8,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
283541.509059161,1,29,8,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
198532.304193845,1,30,8,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
138954.225748257,1,31,8,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
97297.0284015178,1,32,8,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
68221.4345918624,1,33,8,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
47949.8262017992,1,34,8,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
33821.3078813835,1,35,8,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
23969.1849844723,1,36,8,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
17088.7381061998,1,37,8,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
12271.0380988859,1,38,8,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
8884.69359236304,1,39,8,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
6492.14803836518,1,40,8,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
51192826.7024406,1,1,9,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
24838469.0391286,1,2,9,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
16495908.5361771,1,3,9,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
11888908.4118654,1,4,9,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
29155002.5020567,1,5,9,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
45848558.1624717,1,6,9,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
60748993.9611974,1,7,9,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
50099779.2059038,1,8,9,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
44121578.5338243,1,9,9,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
29712320.1786346,1,10,9,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
39251462.2584106,1,11,9,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
31078156.7403552,1,12,9,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
33512292.783676,1,13,9,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
25450489.8680918,1,14,9,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
19152325.6987291,1,15,9,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
14290773.8547832,1,16,9,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
10579522.0696142,1,17,9,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
7775138.97684201,1,18,9,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
5696253.40364916,1,19,9,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
4132474.18583691,1,20,9,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
4337624.19313145,1,21,9,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
3112603.60447199,1,22,9,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
2222927.35346605,1,23,9,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
1580712.43844431,1,24,9,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
1119705.30192454,1,25,9,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
790460.861464601,1,26,9,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
556411.573450933,1,27,9,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
390734.120988078,1,28,9,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
273898.388011096,1,29,9,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
191780.308524339,1,30,9,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
134228.454119698,1,31,9,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
93987.9995908645,1,32,9,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
65901.2538394043,1,33,9,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
46319.0738656354,1,34,9,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
32671.0601910673,1,35,9,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
23154.0036270912,1,36,9,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
16507.5576975056,1,37,9,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
11853.7055320755,1,38,9,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
8582.52910127878,1,39,9,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
6271.35296111654,1,40,9,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
48090665.4886249,1,1,10,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
23333318.020381,1,2,10,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
15496296.4626922,1,3,10,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
11168469.3791808,1,4,10,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
27388280.0181376,1,5,10,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
43070246.6684083,1,6,10,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
57067752.1743327,1,7,10,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
47063854.0209819,1,8,10,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
41447917.8192964,1,9,10,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
27911825.594376,1,10,10,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
36872918.7856825,1,11,10,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
29194895.7710558,1,12,10,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
31481529.0701615,1,13,10,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
23908251.8705632,1,14,10,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
17991741.1839824,1,15,10,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
13424787.5980485,1,16,10,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
9938428.67549817,1,17,10,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
7303984.40071005,1,18,10,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
5351074.25432074,1,19,10,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
3882056.26672274,1,20,10,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
4074774.68083055,1,21,10,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
2923987.37056289,1,22,10,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
2088223.34391536,1,23,10,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
1484925.09610355,1,24,10,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
1051853.87463916,1,25,10,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
742560.849227967,1,26,10,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
522694.380764729,1,27,10,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
367056.580341826,1,28,10,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
257300.809589544,1,29,10,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
180158.886676785,1,30,10,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
126094.535151307,1,31,10,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
88292.5546296079,1,32,10,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
61907.7975922877,1,33,10,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
43512.2502604254,1,34,10,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
30691.2731336331,1,35,10,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
21750.9271294012,1,36,10,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
15507.2397130802,1,37,10,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
11135.3997085792,1,38,10,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
8062.44864060827,1,39,10,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
5891.32417256761,1,40,10,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
52205690.4924267,1,1,11,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
25329904.8028667,1,2,11,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
16822284.5055357,1,3,11,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
12124133.6496283,1,4,11,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
29731842.0366839,1,5,11,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
46755684.1677569,1,6,11,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
61950929.080331,1,7,11,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
51091016.7583624,1,8,11,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
44994535.7845285,1,9,11,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
30300186.3927887,1,10,11,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
40028062.9539853,1,11,11,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
31693046.3967671,1,12,11,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
34175342.4737683,1,13,11,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
25954034.6278808,1,14,11,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
19531259.5932573,1,15,11,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
14573520.6437528,1,16,11,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
10788840.7478337,1,17,11,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
7928972.18432492,1,18,11,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
5808955.30316874,1,19,11,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
4214236.2946225,1,20,11,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
4423445.24976752,1,21,11,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
3174187.30059947,1,22,11,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
2266908.56663841,1,23,11,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
1611987.25748462,1,24,11,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
1141858.97127293,1,25,11,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
806100.341359556,1,26,11,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
567420.325484757,1,27,11,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
398464.900242782,1,28,11,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
279317.540990565,1,29,11,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
195574.733303141,1,30,11,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
136884.200041952,1,31,11,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
95847.5773405394,1,32,11,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
67205.1278004301,1,33,11,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
47235.5091501507,1,34,11,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
33317.4658689631,1,35,11,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
23612.1117914128,1,36,11,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
16834.1641486418,1,37,11,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
12088.2342714315,1,38,11,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
8752.33673865961,1,39,11,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
6395.43335943989,1,40,11,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
55557370.7677245,1,1,12,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
26956121.0544313,1,2,12,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
17902299.3206032,1,3,12,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
12902520.4351537,1,4,12,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
31640668.9780129,1,5,12,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
49757466.2130659,1,6,12,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
65928267.6630865,1,7,12,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
54371133.3797248,1,8,12,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
47883249.5753568,1,9,12,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
32245501.857686,1,10,12,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
42597922.0593009,1,11,12,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
33727785.4734882,1,12,12,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
36369448.5221787,1,13,12,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
27620320.9102026,1,14,12,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
20785194.4979194,1,15,12,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
15509161.5906032,1,16,12,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
11481499.812138,1,17,12,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
8438023.58126874,1,18,12,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
6181898.5728788,1,19,12,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
4484796.31462989,1,20,12,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
4707436.78503236,1,21,12,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
3377974.68211229,1,22,12,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
2412447.35095556,1,23,12,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
1715479.15355918,1,24,12,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
1215167.95646377,1,25,12,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
857853.140500056,1,26,12,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
603849.524960745,1,27,12,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
424046.918868433,1,28,12,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
297250.128106113,1,29,12,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
208130.911945274,1,30,12,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
145672.362193491,1,31,12,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
102001.129403106,1,32,12,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
71519.7934838626,1,33,12,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
50268.0966481587,1,34,12,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
35456.4950077906,1,35,12,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
25128.043265605,1,36,12,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
17914.941653851,1,37,12,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
12864.3162653401,1,38,12,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
9314.24932200117,1,39,12,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
6806.02936230142,1,40,12,PC_MINI_G,<1400cc,G,FC,Running,Exhaust,2019
104093406.583776,1,1,1,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
70426930.6565309,1,2,1,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
46728182.4923659,1,3,1,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
39361810.5224812,1,4,1,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
70824590.3602862,1,5,1,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
50606633.7541316,1,6,1,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
57942564.3052315,1,7,1,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
71141082.0254881,1,8,1,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
87862808.3174469,1,9,1,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
43146008.3190759,1,10,1,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
40939304.4691738,1,11,1,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
27303885.1170494,1,12,1,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
27273413.2937921,1,13,1,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
30415530.2757551,1,14,1,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
41488402.4298858,1,15,1,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
25578868.9545931,1,16,1,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
18936147.9910559,1,17,1,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
13916619.4226651,1,18,1,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
10195649.3626361,1,19,1,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
7396661.42168929,1,20,1,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
7763856.73287003,1,21,1,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
5571208.42547898,1,22,1,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
3978788.55600651,1,23,1,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
2829296.49077954,1,24,1,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
2004145.85499194,1,25,1,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
1414835.54316901,1,26,1,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
995913.78792665,1,27,1,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
699369.885662065,1,28,1,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
490247.137419023,1,29,1,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
343265.062456612,1,30,1,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
240253.752021705,1,31,1,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
168227.889494899,1,32,1,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
117955.791130043,1,33,1,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
82905.903665297,1,34,1,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
58477.5027389593,1,35,1,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
41443.0478411991,1,36,1,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
29546.6613211819,1,37,1,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
21216.7922823723,1,38,1,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
15361.7564319033,1,39,1,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
11225.0125283949,1,40,1,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
98769271.4626697,1,1,2,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
66824757.3077473,1,2,2,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
44338144.8740576,1,3,2,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
37348545.6605572,1,4,2,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
67202077.6445388,1,5,2,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
48018222.3938548,1,6,2,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
54978937.1961871,1,7,2,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
67502381.4987589,1,8,2,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
83368830.4666453,1,9,2,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
40939190.5602366,1,10,2,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
38845354.4687713,1,11,2,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
25907355.0344514,1,12,2,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
25878441.7739286,1,13,2,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
28859846.7960537,1,14,2,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
39366367.3486554,1,15,2,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
24270569.4279585,1,16,2,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
17967608.1585497,1,17,2,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
13204816.7766862,1,18,2,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
9674165.66222117,1,19,2,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
7018339.43044525,1,20,2,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
7366753.55733465,1,21,2,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
5286254.1001421,1,22,2,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
3775282.79530838,1,23,2,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
2684584.56992931,1,24,2,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
1901638.46586355,1,25,2,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
1342470.00289905,1,26,2,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
944975.118995423,1,27,2,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
663598.746133636,1,28,2,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
465172.139030399,1,29,2,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
325707.8546098,1,30,2,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
227965.332600184,1,31,2,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
159623.425060463,1,32,2,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
111922.627350473,1,33,2,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
78665.4599336737,1,34,2,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
55486.5147758886,1,35,2,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
39323.3325414654,1,36,2,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
28035.4184633075,1,37,2,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
20131.6028101948,1,38,2,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
14576.0383962931,1,39,2,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
10650.879301338,1,40,2,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
107204662.117332,1,1,3,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
72531926.39937,1,2,3,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
48124844.5973318,1,3,3,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
40538298.5904384,1,4,3,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
72941471.7834424,1,5,3,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
52119219.1759127,1,6,3,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
59674413.8982022,1,7,3,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
73267423.0914498,1,8,3,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
90488946.2981592,1,9,3,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
44435602.555052,1,10,3,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
42162942.3704574,1,11,3,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
28119972.9601311,1,12,3,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
28088590.3622932,1,13,3,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
31324622.3112849,1,14,3,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
42728452.3607571,1,15,3,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
26343397.6619231,1,16,3,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
19502131.9198649,1,17,3,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
14332574.2905876,1,18,3,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
10500387.8810374,1,19,3,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
7617740.78236471,1,20,3,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
7995911.22137823,1,21,3,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
5737726.68644503,1,22,3,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
4097710.86163554,1,23,3,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
2913861.54299467,1,24,3,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
2064047.91878287,1,25,3,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
1457123.66743376,1,26,3,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
1025680.72884367,1,27,3,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
720273.403936462,1,28,3,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
504900.170393567,1,29,3,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
353524.937314151,1,30,3,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
247434.71419757,1,31,3,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
173256.065334914,1,32,3,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
121481.380501287,1,33,3,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
85383.8843559902,1,34,3,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
60225.3411463676,1,35,3,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
42681.7421654123,1,36,3,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
30429.7836682215,1,37,3,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
21850.9425571998,1,38,3,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
15820.9051068525,1,39,3,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
11560.517758643,1,40,3,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
106300297.8276,1,1,4,PC_SMALL_G,1400-2000cc,G,FC,Running,Exhaust,2019
