emissions,rows,age,veh,size,fuel,pollutant,type_emi,subtype_emi,baseyear,month,provincia
8004.15582193044,356,30,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
7199.39135599932,357,30,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
5988.05288076445,358,30,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
7238.19391947963,359,30,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
8137.86957964482,360,30,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
5733.84590423957,361,31,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
5456.94156549896,362,31,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
6265.41205942606,363,31,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
5901.61124544864,364,31,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
6054.67221204026,365,31,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
5672.0862841846,366,31,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
5920.33610401193,367,31,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
6171.41584587247,368,31,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
5550.92115689669,369,31,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
4616.94715300524,370,31,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
5580.83895965445,371,31,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
6274.51268975309,372,31,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
4414.26083078913,373,32,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
4201.08314921341,374,32,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
4823.49255710357,375,32,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
4543.41672141319,376,32,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
4661.25229649353,377,32,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
4366.71454575006,378,32,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
4557.83224828616,379,32,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
4751.12859569587,380,32,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
4273.43431388177,381,32,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
3554.40472515407,382,32,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
4296.46684511167,383,32,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
4830.49877189536,384,32,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
3393.52580991271,385,33,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
3229.64243458546,386,33,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
3708.12852115188,387,33,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
3492.81623817149,388,33,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
3583.40401281587,389,33,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
3356.97392690658,390,33,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
3503.898379527,391,33,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
3652.4976963869,392,33,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
3285.26342167503,393,33,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
2732.49919659363,394,33,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
3302.97000771342,395,33,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
3713.51464844185,396,33,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
2605.33508229177,397,34,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
2479.51576307598,398,34,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
2846.86720153522,399,34,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
2681.56401071859,400,34,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
2751.11159058916,401,34,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
2577.27285189956,402,34,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
2690.07217988474,403,34,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
2804.15736299689,404,34,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
2522.2180488676,405,34,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
2097.8405404857,406,34,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
2535.812048848,407,34,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
2851.00233035765,408,34,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
1997.71081070339,409,35,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
1901.23546060307,410,35,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
2182.91206524616,411,35,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
2056.16139367893,412,35,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
2109.48887278518,413,35,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
1976.19334010699,414,35,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
2062.68526142939,415,35,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
2150.16314678598,416,35,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
1933.97858779139,417,35,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
1608.5757088772,418,35,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
1944.40215323068,419,35,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
2186.08278658959,420,35,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
1530.01110969237,421,36,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
1456.12235829047,422,36,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
1671.85345016588,423,36,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
1574.77736957414,424,36,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
1615.61993549875,425,36,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
1513.53126241489,426,36,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
1579.77388362557,427,36,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
1646.77163711966,428,36,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
1481.19973590478,429,36,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
1231.97946978964,430,36,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
1489.18295892149,431,36,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
1674.28184913895,432,36,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
1170.53550293979,433,37,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
1114.00688936573,434,37,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
1279.05203219408,435,37,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
1204.78394479325,436,37,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
1236.03056329363,437,37,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
1157.92759035725,438,37,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
1208.60652951246,439,37,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
1259.86318286958,440,37,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
1133.19234536159,441,37,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
942.526298761103,442,37,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
1139.2999127575,443,37,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
1280.90987962752,444,37,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
894.615375392682,445,38,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
851.411758991494,446,38,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
977.552249422833,447,38,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
920.790730679553,448,38,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
944.671856257777,449,38,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
884.979416107705,450,38,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
923.712250834182,451,38,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
962.886620231166,452,38,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
866.074794734288,453,38,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
720.352792773865,454,38,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
870.742678523293,455,38,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
978.972162680409,456,38,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
683.096546107155,457,39,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
650.107798143779,458,39,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
746.424199256479,459,39,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
703.083118305001,460,39,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
721.317898131444,461,39,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
675.738869627352,462,39,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
705.313887395163,463,39,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
735.226045365016,464,39,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
661.303971769737,465,39,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
550.0358235029,466,39,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
664.8682021436,467,39,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
747.508394619873,468,39,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
521.137571697905,469,40,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
495.970300534026,470,40,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
569.450536492765,471,40,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
536.385421743565,472,40,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
550.296821139965,473,40,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
515.524365664475,474,40,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
538.087285987047,475,40,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
560.907412157336,476,40,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
504.511914115578,477,40,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
419.624919845802,478,40,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
507.231082251607,479,40,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
570.277674240929,480,40,BUS_COACH_18_G,>18t,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
0,1,1,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,1,IMBABURA
0,2,1,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,2,IMBABURA
0,3,1,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,3,IMBABURA
0,4,1,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,4,IMBABURA
0,5,1,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,5,IMBABURA
0,6,1,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,6,IMBABURA
0,7,1,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,7,IMBABURA
0,8,1,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,8,IMBABURA
0,9,1,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,9,IMBABURA
0,10,1,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,10,IMBABURA
0,11,1,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,11,IMBABURA
0,12,1,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,12,IMBABURA
0,13,2,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,1,IMBABURA
0,14,2,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,2,IMBABURA
0,15,2,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,3,IMBABURA
0,16,2,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,4,IMBABURA
0,17,2,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,5,IMBABURA
0,18,2,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,6,IMBABURA
0,19,2,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,7,IMBABURA
0,20,2,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,8,IMBABURA
0,21,2,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,9,IMBABURA
0,22,2,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,10,IMBABURA
0,23,2,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,11,IMBABURA
0,24,2,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,12,IMBABURA
0,25,3,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,1,IMBABURA
0,26,3,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,2,IMBABURA
0,27,3,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,3,IMBABURA
0,28,3,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,4,IMBABURA
0,29,3,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,5,IMBABURA
0,30,3,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,6,IMBABURA
0,31,3,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,7,IMBABURA
0,32,3,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,8,IMBABURA
0,33,3,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,9,IMBABURA
0,34,3,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,10,IMBABURA
0,35,3,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,11,IMBABURA
0,36,3,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,12,IMBABURA
0,37,4,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,1,IMBABURA
0,38,4,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,2,IMBABURA
0,39,4,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,3,IMBABURA
0,40,4,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,4,IMBABURA
0,41,4,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,5,IMBABURA
0,42,4,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,6,IMBABURA
0,43,4,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,7,IMBABURA
0,44,4,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,8,IMBABURA
0,45,4,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,9,IMBABURA
0,46,4,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,10,IMBABURA
0,47,4,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,11,IMBABURA
0,48,4,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,12,IMBABURA
0,49,5,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,1,IMBABURA
0,50,5,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,2,IMBABURA
0,51,5,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,3,IMBABURA
0,52,5,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,4,IMBABURA
0,53,5,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,5,IMBABURA
0,54,5,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,6,IMBABURA
0,55,5,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,7,IMBABURA
0,56,5,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,8,IMBABURA
0,57,5,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,9,IMBABURA
0,58,5,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,10,IMBABURA
0,59,5,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,11,IMBABURA
0,60,5,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,12,IMBABURA
0,61,6,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,1,IMBABURA
0,62,6,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,2,IMBABURA
0,63,6,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,3,IMBABURA
0,64,6,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,4,IMBABURA
0,65,6,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,5,IMBABURA
0,66,6,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,6,IMBABURA
0,67,6,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,7,IMBABURA
0,68,6,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,8,IMBABURA
0,69,6,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,9,IMBABURA
0,70,6,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,10,IMBABURA
0,71,6,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,11,IMBABURA
0,72,6,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,12,IMBABURA
0,73,7,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,1,IMBABURA
0,74,7,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,2,IMBABURA
0,75,7,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,3,IMBABURA
0,76,7,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,4,IMBABURA
0,77,7,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,5,IMBABURA
0,78,7,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,6,IMBABURA
0,79,7,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,7,IMBABURA
0,80,7,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,8,IMBABURA
0,81,7,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,9,IMBABURA
0,82,7,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,10,IMBABURA
0,83,7,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,11,IMBABURA
0,84,7,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,12,IMBABURA
0,85,8,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,1,IMBABURA
0,86,8,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,2,IMBABURA
0,87,8,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,3,IMBABURA
0,88,8,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,4,IMBABURA
0,89,8,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,5,IMBABURA
0,90,8,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,6,IMBABURA
0,91,8,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,7,IMBABURA
0,92,8,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,8,IMBABURA
0,93,8,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,9,IMBABURA
0,94,8,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,10,IMBABURA
0,95,8,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,11,IMBABURA
0,96,8,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,12,IMBABURA
0,97,9,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,1,IMBABURA
0,98,9,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,2,IMBABURA
0,99,9,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,3,IMBABURA
0,100,9,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,4,IMBABURA
0,101,9,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,5,IMBABURA
0,102,9,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,6,IMBABURA
0,103,9,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,7,IMBABURA
0,104,9,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,8,IMBABURA
0,105,9,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,9,IMBABURA
0,106,9,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,10,IMBABURA
0,107,9,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,11,IMBABURA
0,108,9,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,12,IMBABURA
0,109,10,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,1,IMBABURA
0,110,10,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,2,IMBABURA
0,111,10,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,3,IMBABURA
0,112,10,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,4,IMBABURA
0,113,10,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,5,IMBABURA
0,114,10,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,6,IMBABURA
0,115,10,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,7,IMBABURA
0,116,10,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,8,IMBABURA
0,117,10,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,9,IMBABURA
0,118,10,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,10,IMBABURA
0,119,10,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,11,IMBABURA
0,120,10,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,12,IMBABURA
0,121,11,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,1,IMBABURA
0,122,11,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,2,IMBABURA
0,123,11,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,3,IMBABURA
0,124,11,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,4,IMBABURA
0,125,11,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,5,IMBABURA
0,126,11,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,6,IMBABURA
0,127,11,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,7,IMBABURA
0,128,11,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,8,IMBABURA
0,129,11,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,9,IMBABURA
0,130,11,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,10,IMBABURA
0,131,11,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,11,IMBABURA
0,132,11,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,12,IMBABURA
0,133,12,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,1,IMBABURA
0,134,12,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,2,IMBABURA
0,135,12,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,3,IMBABURA
0,136,12,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,4,IMBABURA
0,137,12,BUS_UB_15_HY,all,HY,FC,Exhaust,Exhaust,2019,5,IMBABURA
