fuel,region,estimation_t,consumption_t,Year,type,kinitial,estimation_consumption,kfinal
D,AL,335821.46,335736.519615252,2064,projection,1,1.00025299715636,0.999747066835013
D,AL,335821.46,335722.328787686,2063,projection,1,1.00029527738793,0.999704809775069
D,AL,335821.46,335705.842904763,2062,projection,1,1.00034440000876,0.99965571856177
D,AL,335821.46,335686.691074689,2061,projection,1,1.00040147235173,0.999598688763632
D,AL,335821.46,335664.442566795,2060,projection,1,1.00046778095411,0.999532437762597
D,AL,335821.46,335638.597191875,2059,projection,1,1.00054482055894,0.999455476108867
D,AL,335821.46,335608.574148183,2058,projection,1,1.00063432780988,0.999366074306813
D,AL,335821.46,335573.699092593,2057,projection,1,1.000738320399,0.99926222431584
D,AL,335821.46,335533.189160249,2056,projection,1,1.00085914255002,0.99914159494229
D,AL,335821.46,335486.13561488,2055,projection,1,1.00099951786236,0.999001480176042
D,AL,335821.46,335431.483765487,2054,projection,1,1.00116261070707,0.998838739386956
D,AL,335821.46,335368.009732744,2053,projection,1,1.00135209755879,0.998649728140493
D,AL,335821.46,335294.29358993,2052,projection,1,1.00157224987167,0.998430218217532
D,AL,335821.46,335208.688338303,2051,projection,1,1.0018280303674,0.998175305230055
D,AL,335821.46,335109.284105391,2050,projection,1,1.00212520490595,0.997879302011821
D,AL,335821.46,334993.866877308,2049,projection,1,1.0024704724609,0.997535615732562
D,AL,335821.46,334859.870993448,2048,projection,1,1.00287161612916,0.997136606437981
D,AL,335821.46,334704.324545604,2047,projection,1,1.00333767857918,0.996673424460736
D,AL,335821.46,334523.786736137,2046,projection,1,1.00387916589288,0.996135823887304
D,AL,335821.46,334314.276165428,2045,projection,1,1.00450828439593,0.9955119490143
D,AL,335821.46,334071.188943383,2044,projection,1,1.00523921581551,0.994788090503159
D,AL,335821.46,333789.205461993,2043,projection,1,1.00608843696786,0.99394840776999
D,AL,335821.46,333462.184637835,2042,projection,1,1.00707509118231,0.99297461406378
D,AL,335821.46,333083.044451844,2041,projection,1,1.00822141983439,0.991845620740985
D,AL,335821.46,332643.627701189,2040,projection,1,1.0095532637158,0.990537137505117
D,AL,335821.46,332134.552064881,2039,projection,1,1.01110064554319,0.989021225936188
D,AL,335821.46,331545.043910263,2038,projection,1,1.01289844673683,0.987265804604218
D,AL,335821.46,330862.755782627,2037,projection,1,1.01498719372522,0.98523410559476
D,AL,335821.46,330073.56828868,2036,projection,1,1.01741397150072,0.982884084562911
D,AL,335821.46,329161.378185392,2035,projection,1,1.02023348501979,0.980167789710021
D,AL,335821.46,328107.876012581,2034,projection,1,1.02350929237408,0.977030699624083
D,AL,335821.46,326892.318668549,2033,projection,1,1.02731523753088,0.973411046061644
D,AL,335821.46,325491.305039978,2032,projection,1,1.03173711493999,0.969239145824624
D,AL,335821.46,323878.566276356,2031,projection,1,1.03687460353105,0.964436776245197
D,AL,335821.46,322024.786642466,2030,projection,1,1.04284351369776,0.958916641725235
D,AL,335821.46,319897.476138772,2029,projection,1,1.04977839792122,0.952581994428741
D,AL,335821.46,317460.922204765,2028,projection,1,1.05783558388138,0.945326490465396
D,AL,335821.46,314676.254615539,2027,projection,1,1.06719669842993,0.93703438313781
D,AL,335821.46,311501.664711216,2026,projection,1,1.07807276186254,0.92758117575695
D,AL,335821.46,307892.826592992,2025,projection,1,1.09070894478463,0.916834875868242
D,AL,335821.46,303803.572674938,2024,projection,1,1.1053900948009,0.904658006891333
D,AL,335821.46,299186.877281896,2023,projection,1,1.12244715761242,0.890910537051134
D,AL,335821.46,331464.27972,2022,data,1,1.01314524836185,0.987025307197461
D,AL,335821.46,308300.79168,2021,data,1,1.0892656427187,0.918049703196454
D,AL,335821.46,283294.26888,2020,data,1,1.18541565040361,0.843585960468399
D,AL,335821.46,295722.94836,2019,data,1,1.13559485952097,0.880595743821732
D,AL,335821.46,299635.55328,2018,data,1,1.12076639879309,0.89224659222195
D,AL,335821.46,299056.892945279,2017,data,1,1.12293502648491,0.890523473232707
D,AL,335821.46,319961.73804,2016,data,1,1.04956755784974,0.952773351768526
D,AL,335821.46,338852.06228969,2015,data,1,0.991056267241783,1.00902444498243
D,AL,335821.46,353499.19332,2014,data,1,0.949992153719012,1.05264027295933
D,AL,335821.46,337299.80004,2013,data,1,0.995617133363777,1.00440216071957
D,AL,335821.46,340229.911732423,2012,data,1,0.987042727342886,1.01312736753757
D,AL,335821.46,335447.635355537,2011,data,1,1.00111440536484,0.998886835152039
D,AL,335821.46,303631.369228094,2010,data,1,1.10601701284601,0.904145224155998
D,AL,335821.46,274607.452612022,2009,data,1,1.22291458882751,0.817718595506141
D,AL,335821.46,273704.791238467,2008,data,1,1.22694768506048,0.815030675045206
D,AL,335821.46,264816.005669666,2007,data,1,1.26813127911501,0.788561891398083
D,AL,335821.46,263347.19124,2006,data,1,1.27520425951288,0.78418809578161
D,AL,335821.46,259491.61476,2005,data,1,1.29415149044641,0.77270706511728
D,AL,335821.46,267032.98608,2004,data,1,1.25760290865111,0.795163555301082
D,AL,335821.46,249573.85572,2003,data,1,1.34557948400157,0.743174232284024
D,AL,335821.46,271821.74292,2002,data,1,1.23544737956756,0.809423385033226
D,AL,335821.46,261303.29652,2001,data,1,1.28517881126041,0.778101841734593
D,AL,335821.46,242188.1196,2000,data,1,1.38661409384839,0.72118118836122
D,AL,335821.46,217969.30764,1999,data,1,1.54068232649821,0.649063069525098
D,AL,335821.46,196172.376876,1998,data,1,1.71186925166468,0.584156762572589
D,AL,335821.46,176555.1391884,1997,data,1,1.90207694629409,0.52574108631533
D,AL,335821.46,158899.62526956,1996,data,1,2.11341882921566,0.473166977683797
D,AL,335821.46,143009.662742604,1995,data,1,2.34824314357295,0.425850279915417
D,AL,335821.46,128708.696468344,1994,data,1,2.60915904841439,0.383265251923875
D,AL,335821.46,115837.826821509,1993,data,1,2.89906560934932,0.344938726731488
D,AL,335821.46,104254.044139358,1992,data,1,3.22118401038814,0.310444854058339
D,AL,335821.46,93828.6397254225,1991,data,1,3.57909334487571,0.279400368652505
D,AL,335821.46,84445.7757528803,1990,data,1,3.97677038319523,0.251460331787255
D,AL,335821.46,76001.1981775922,1989,data,1,4.41863375910581,0.226314298608529
D,AL,335821.46,68401.078359833,1988,data,1,4.90959306567312,0.203682868747676
D,AL,335821.46,61560.9705238497,1987,data,1,5.45510340630347,0.183314581872909
D,AL,335821.46,55404.8734714648,1986,data,1,6.06122600700385,0.164983123685618
D,AL,335821.46,49864.3861243183,1985,data,1,6.73469556333762,0.148484811317056
D,AL,335821.46,44877.9475118864,1984,data,1,7.48299507037513,0.13363633018535
D,AL,335821.46,40390.1527606978,1983,data,1,8.31443896708348,0.120272697166815
D,AL,335821.46,36351.137484628,1982,data,1,9.23826551898164,0.108245427450134
D,AL,335821.46,32716.0237361652,1981,data,1,10.2647394655352,0.0974208847051205
D,AL,335821.46,29444.4213625487,1980,data,1,11.4052660728168,0.0876787962346084
D,AL,335821.46,26499.9792262938,1979,data,1,12.6725178586854,0.0789109166111476
D,AL,335821.46,23849.9813036645,1978,data,1,14.0805753985393,0.0710198249500328
D,AL,335821.46,21464.983173298,1977,data,1,15.6450837761548,0.0639178424550295
D,AL,335821.46,19318.4848559682,1976,data,1,17.3834264179498,0.0575260582095266
D,AL,335821.46,17386.6363703714,1975,data,1,19.3149182421664,0.0517734523885739
D,AL,335821.46,15647.9727333342,1974,data,1,21.4610202690738,0.0465961071497165
D,AL,335821.46,14083.1754600008,1973,data,1,23.8455780767486,0.0419364964347449
D,AL,335821.46,12674.8579140007,1972,data,1,26.4950867519429,0.0377428467912704
D,AL,335821.46,11407.3721226007,1971,data,1,29.4389852799366,0.0339685621121434
D,AL,335821.46,10266.6349103406,1970,data,1,32.709983644374,0.030571705900929
D,AL,335821.46,9239.97141930654,1969,data,1,36.3444262715267,0.0275145353108361
D,AL,335821.46,8315.97427737589,1968,data,1,40.3826958572518,0.0247630817797525
D,AL,335821.46,7484.3768496383,1967,data,1,44.8696620636132,0.0222867736017773
D,AL,335821.46,6735.93916467447,1966,data,1,49.8551800706813,0.0200580962415995
D,AL,335821.46,6062.34524820702,1965,data,1,55.3946445229792,0.0180522866174396
D,AL,335821.46,5456.11072338632,1964,data,1,61.5496050255324,0.0162470579556956
D,AL,335821.46,4910.49965104769,1963,data,1,68.3884500283694,0.0146223521601261
D,AL,335821.46,4419.44968594292,1962,data,1,75.9871666981882,0.0131601169441135
D,AL,335821.46,3977.50471734863,1961,data,1,84.4301852202091,0.0118441052497021
D,AL,335821.46,3579.75424561377,1960,data,1,93.8113169113434,0.0106596947247319
D,AM,1081870.58,1081873.14113931,2100,projection,1,0.999997632680565,1.00000236732504
D,AM,1081870.58,1081872.93454114,2099,projection,1,0.999997823643553,1.00000217636118
D,AM,1081870.58,1081872.6945084,2098,projection,1,0.999998045510892,1.00000195449293
D,AM,1081870.58,1081872.41563028,2097,projection,1,0.999998303283963,1.00000169671892
D,AM,1081870.58,1081872.09162031,2096,projection,1,0.999998602773544,1.00000139722841
D,AM,1081870.58,1081871.71517467,2095,projection,1,0.999998950730795,1.00000104927031
D,AM,1081870.58,1081871.27780758,2094,projection,1,0.999999354999443,1.00000064500097
D,AM,1081870.58,1081870.76965995,2093,projection,1,0.999999824692603,1.00000017530743
D,AM,1081870.58,1081870.17927723,2092,projection,1,1.0000003703982,0.999999629601939
D,AM,1081870.58,1081869.49335119,2091,projection,1,1.00000100441765,0.999998995583362
D,AM,1081870.58,1081868.69641991,2090,projection,1,1.00000174104315,0.999998258959879
D,AM,1081870.58,1081867.77051935,2089,projection,1,1.00000259687989,0.999997403126856
D,AM,1081870.58,1081866.69477835,2088,projection,1,1.00000359122031,0.999996408792583
D,AM,1081870.58,1081865.44494831,2087,projection,1,1.00000474647907,0.999995253543459
D,AM,1081870.58,1081863.9928566,2086,projection,1,1.00000608869825,0.99999391133882
D,AM,1081870.58,1081862.30577162,2085,projection,1,1.00000764813446,0.999992351924035
D,AM,1081870.58,1081860.34566513,2084,projection,1,1.00000945994084,0.999990540148646
D,AM,1081870.58,1081858.06835521,2083,projection,1,1.00001156495954,0.999988435174205
D,AM,1081870.58,1081855.4225106,2082,projection,1,1.00001401064235,0.999985989553948
D,AM,1081870.58,1081852.34849399,2081,projection,1,1.00001685212038,0.999983148163611
D,AM,1081870.58,1081848.77701817,2080,projection,1,1.00002015344685,0.999979846959299
D,AM,1081870.58,1081844.62758487,2079,projection,1,1.000023989041,0.999976011534461
D,AM,1081870.58,1081839.80667116,2078,projection,1,1.00002844536562,0.999971555443496
D,AM,1081870.58,1081834.20562248,2077,projection,1,1.00003362287616,0.9999663782543
D,AM,1081870.58,1081827.69820516,2076,projection,1,1.0000396382852,0.999960363285934
D,AM,1081870.58,1081820.13776321,2075,projection,1,1.0000466271934,0.999953374980593
D,AM,1081870.58,1081811.35391557,2074,projection,1,1.00005474714627,0.999945255850814
D,AM,1081870.58,1081801.14871973,2073,projection,1,1.00006418118557,0.999935822933394
D,AM,1081870.58,1081789.29221555,2072,projection,1,1.00007514197547,0.999924863670427
D,AM,1081870.58,1081775.51724937,2071,projection,1,1.0000878765965,0.999912131125119
D,AM,1081870.58,1081759.51346253,2070,projection,1,1.00010267211528,0.999897338425199
D,AM,1081870.58,1081740.92030962,2069,projection,1,1.00011986205564,0.999880152309547
D,AM,1081870.58,1081719.31895055,2068,projection,1,1.00013983391699,0.999860185633804
D,AM,1081870.58,1081694.22283531,2067,projection,1,1.00016303790939,0.999836988667641
D,AM,1081870.58,1081665.06677163,2066,projection,1,1.00018999710232,0.999810038989718
D,AM,1081870.58,1081631.19423227,2065,projection,1,1.00022131921583,0.999778729755522
D,AM,1081870.58,1081591.84262027,2064,projection,1,1.00025771031987,0.999742356077631
D,AM,1081870.58,1081546.12616574,2063,projection,1,1.00029999075066,0.9997000992168
D,AM,1081870.58,1081493.01607659,2062,projection,1,1.00034911360296,0.999651008234816
D,AM,1081870.58,1081431.31750652,2061,projection,1,1.00040618621485,0.9995939787054
D,AM,1081870.58,1081359.64283533,2060,projection,1,1.00047249512968,0.999527728016536
D,AM,1081870.58,1081276.3806787,2059,projection,1,1.00054953509752,0.999450766725445
D,AM,1081870.58,1081179.65995501,2058,projection,1,1.00063904277021,0.999361365344649
D,AM,1081870.58,1081067.30823444,2057,projection,1,1.00074303584934,0.999257515843011
D,AM,1081870.58,1080936.80347905,2056,projection,1,1.00086385856967,0.999136887037861
D,AM,1081870.58,1080785.21814988,2055,projection,1,1.00100423454345,0.998996772931826
D,AM,1081870.58,1080609.15450761,2054,projection,1,1.00116732815665,0.998834032909567
D,AM,1081870.58,1080404.6697643,2053,projection,1,1.00135681590123,0.998645022553715
D,AM,1081870.58,1080167.18955563,2052,projection,1,1.00157696925146,0.998425513665074
D,AM,1081870.58,1079891.40799349,2051,projection,1,1.00183275095242,0.998170601878734
D,AM,1081870.58,1079571.17232904,2050,projection,1,1.00212992689125,0.997874600055252
D,AM,1081870.58,1079199.35000678,2049,projection,1,1.00247519607309,0.997530915395425
D,AM,1081870.58,1078767.67562386,2048,projection,1,1.00287634163152,0.997131907980956
D,AM,1081870.58,1078266.57503067,2047,projection,1,1.00334240627762,0.996668728186201
D,AM,1081870.58,1077684.96352702,2046,projection,1,1.00388389614279,0.996131130145916
D,AM,1081870.58,1077010.01483665,2045,projection,1,1.00451301761023,0.995507258212578
D,AM,1081870.58,1076226.89729939,2044,projection,1,1.00524395247393,0.994783403112222
D,AM,1081870.58,1075318.47353431,2043,projection,1,1.00609317762779,0.993943724335594
D,AM,1081870.58,1074264.9597367,2042,projection,1,1.00707983649133,0.992969935217851
D,AM,1081870.58,1073043.54083104,2041,projection,1,1.00822617054488,0.991840947214815
D,AM,1081870.58,1071627.93798401,2040,projection,1,1.0095580207019,0.990532470144454
D,AM,1081870.58,1069987.9255834,2039,projection,1,1.01110540982051,0.989016565718423
D,AM,1081870.58,1068088.79583748,2038,projection,1,1.01290321948534,0.987261152657909
D,AM,1081870.58,1065890.77080876,2037,projection,1,1.01499197631584,0.985229463221714
D,AM,1081870.58,1063348.36417177,2036,projection,1,1.01741876552625,0.982879453263044
D,AM,1081870.58,1060409.69853073,2035,projection,1,1.02023829233079,0.980163171209198
D,AM,1081870.58,1057015.78905195,2034,projection,1,1.02351411512059,0.977026095905069
D,AM,1081870.58,1053099.81080494,2033,projection,1,1.02732007821089,0.973406459398254
D,AM,1081870.58,1048586.37594298,2032,projection,1,1.03174197645576,0.969234578819015
D,AM,1081870.58,1043390.85806185,2031,projection,1,1.03687948925452,0.96443223186811
D,AM,1081870.58,1037418.81506715,2030,projection,1,1.04284842754656,0.958912123358742
D,AM,1081870.58,1030565.57881465,2029,projection,1,1.049783344447,0.952577505910784
D,AM,1081870.58,1022716.09952016,2028,projection,1,1.05784056837239,0.945322036135004
D,AM,1081870.58,1013745.15482708,2027,projection,1,1.06720172703025,0.937029967879407
D,AM,1081870.58,1003518.05606488,2026,projection,1,1.07807784171056,0.92757680504158
D,AM,1081870.58,991892.00515305,2025,projection,1,1.09071408417398,0.916830555788891
D,AM,1081870.58,978718.270924676,2024,projection,1,1.1053953033674,0.90465374418877
D,AM,1081870.58,963845.357835868,2023,projection,1,1.12245244655132,0.89090633912595
D,AM,1081870.58,875092.76232,2022,data,1,1.23629245559271,0.808870098233007
D,AM,1081870.58,785838.79248,2021,data,1,1.37670803522662,0.726370424528967
D,AM,1081870.58,642118.33392,2020,data,1,1.68484611457113,0.593526014839964
D,AM,1081870.58,824135.95992,2019,data,1,1.31273313217035,0.761769452978378
D,AM,1081870.58,932247.68616,2018,data,1,1.16049693237246,0.861699821950977
D,AM,1081870.58,880637.32457166,2017,data,1,1.22850866050473,0.813995075613998
D,AM,1081870.58,843864.66108,2016,data,1,1.28204276099842,0.780005184243017
D,AM,1081870.58,954038.483051555,2015,data,1,1.13399050375784,0.88184159980721
D,AM,1081870.58,1087746.156,2014,data,1,0.9945983941496,1.00543094165663
D,AM,1081870.58,1131030.69996,2013,data,1,0.956535114421087,1.0454399267979
D,AM,1081870.58,1138815.17657333,2012,data,1,0.949996630054864,1.05263531297185
D,AM,1081870.58,1132581.6559359,2011,data,1,0.955225236370272,1.04687351414612
D,AM,1081870.58,996784.043134308,2010,data,1,1.08536105433444,0.921352388688033
D,AM,1081870.58,733638.715569477,2009,data,1,1.47466396884496,0.678120589589816
D,AM,1081870.58,621936.89628053,2008,data,1,1.7395182477034,0.574871807938922
D,AM,1081870.58,590698.154846278,2007,data,1,1.83151169700461,0.545997058951615
D,AM,1081870.58,599908.30032,2006,data,1,1.80339325097338,0.554510226463502
D,AM,1081870.58,697334.736,2005,data,1,1.55143652559995,0.644563914474872
D,AM,1081870.58,586438.49208,2004,data,1,1.84481509077411,0.542059746259114
D,AM,1081870.58,416238.858,2003,data,1,2.5991580536193,0.384739973241531
D,AM,1081870.58,400142.34792,2002,data,1,2.70371427974001,0.369861566916812
D,AM,1081870.58,395908.58832,2001,data,1,2.73262720718137,0.365948197167909
D,AM,1081870.58,408200.33016,2000,data,1,2.65034224635719,0.377309761173097
D,AM,1081870.58,367380.297144,1999,data,1,2.94482471817465,0.339578785055787
D,AM,1081870.58,330642.2674296,1998,data,1,3.2720274646385,0.305620906550209
D,AM,1081870.58,297578.04068664,1997,data,1,3.63558607182056,0.275058815895188
D,AM,1081870.58,267820.236617976,1996,data,1,4.03954007980062,0.247552934305669
D,AM,1081870.58,241038.212956178,1995,data,1,4.48837786644513,0.222797640875102
D,AM,1081870.58,216934.391660561,1994,data,1,4.98708651827237,0.200517876787592
D,AM,1081870.58,195240.952494505,1993,data,1,5.54120724252486,0.180466089108833
D,AM,1081870.58,175716.857245054,1992,data,1,6.15689693613873,0.162419480197949
D,AM,1081870.58,158145.171520549,1991,data,1,6.8409965957097,0.146177532178155
D,AM,1081870.58,142330.654368494,1990,data,1,7.60110732856633,0.131559778960339
D,AM,1081870.58,128097.588931644,1989,data,1,8.44567480951815,0.118403801064305
D,AM,1081870.58,115287.83003848,1988,data,1,9.38408312168683,0.106563420957875
D,AM,1081870.58,103759.047034632,1987,data,1,10.4267590240965,0.0959070788620872
D,AM,1081870.58,93383.1423311688,1986,data,1,11.5852878045516,0.0863163709758785
D,AM,1081870.58,84044.8280980519,1985,data,1,12.8725420050574,0.0776847338782906
D,AM,1081870.58,75640.3452882467,1984,data,1,14.3028244500638,0.0699162604904616
D,AM,1081870.58,68076.3107594221,1983,data,1,15.8920271667375,0.0629246344414154
D,AM,1081870.58,61268.6796834799,1982,data,1,17.6578079630417,0.0566321709972739
D,AM,1081870.58,55141.8117151319,1981,data,1,19.6197866256019,0.0509689538975465
D,AM,1081870.58,49627.6305436187,1980,data,1,21.7997629173354,0.0458720585077918
D,AM,1081870.58,44664.8674892568,1979,data,1,24.2219587970393,0.0412848526570127
D,AM,1081870.58,40198.3807403312,1978,data,1,26.9132875522659,0.0371563673913114
D,AM,1081870.58,36178.542666298,1977,data,1,29.903652835851,0.0334407306521803
D,AM,1081870.58,32560.6883996682,1976,data,1,33.2262809287234,0.0300966575869622
D,AM,1081870.58,29304.6195597014,1975,data,1,36.9180899208037,0.027086991828266
D,AM,1081870.58,26374.1576037313,1974,data,1,41.0200999120041,0.0243782926454394
D,AM,1081870.58,23736.7418433581,1973,data,1,45.5778887911157,0.0219404633808955
D,AM,1081870.58,21363.0676590223,1972,data,1,50.6420986567952,0.0197464170428059
D,AM,1081870.58,19226.7608931201,1971,data,1,56.2689985075503,0.0177717753385253
D,AM,1081870.58,17304.0848038081,1970,data,1,62.5211094528336,0.0159945978046728
D,AM,1081870.58,15573.6763234273,1969,data,1,69.4678993920373,0.0143951380242055
D,AM,1081870.58,14016.3086910846,1968,data,1,77.1865548800415,0.012955624221785
D,AM,1081870.58,12614.6778219761,1967,data,1,85.7628387556017,0.0116600617996065
D,AM,1081870.58,11353.2100397785,1966,data,1,95.2920430617796,0.0104940556196458
D,AM,1081870.58,10217.8890358006,1965,data,1,105.880047846422,0.00944465005768124
D,AM,1081870.58,9196.10013222057,1964,data,1,117.644497607135,0.00850018505191312
D,AM,1081870.58,8276.49011899852,1963,data,1,130.716108452373,0.0076501665467218
D,AM,1081870.58,7448.84110709867,1962,data,1,145.240120502636,0.00688514989204963
D,AM,1081870.58,6703.9569963888,1961,data,1,161.377911669596,0.00619663490284466
D,AM,1081870.58,6033.56129674992,1960,data,1,179.308790743995,0.0055769714125602
D,AP,385532.25,385532.593631305,2100,projection,1,0.999999108684167,1.00000089131663
D,AP,385532.25,385532.520008689,2099,projection,1,0.999999299647437,1.00000070035305
D,AP,385532.25,385532.434471447,2098,projection,1,0.999999521515103,1.00000047848513
D,AP,385532.25,385532.335091399,2097,projection,1,0.999999779288555,1.00000022071149
D,AP,385532.25,385532.21962832,2096,projection,1,1.00000007877858,0.999999921221429
D,AP,385532.25,385532.085479448,2095,projection,1,1.00000042673634,0.99999957326384
D,AP,385532.25,385531.929620812,2094,projection,1,1.00000083100559,0.999999168995103
D,AP,385532.25,385531.748539071,2093,projection,1,1.00000130069944,0.999998699302252
D,AP,385532.25,385531.538152316,2092,projection,1,1.00000184640584,0.999998153597568
D,AP,385532.25,385531.293718068,2091,projection,1,1.00000248042623,0.999997519579927
D,AP,385532.25,385531.009726379,2090,projection,1,1.00000321705282,0.999996782957532
D,AP,385532.25,385530.679775635,2089,projection,1,1.00000407289082,0.999995927125771
D,AP,385532.25,385530.296428271,2088,projection,1,1.00000506723271,0.999994932792966
D,AP,385532.25,385529.851043134,2087,projection,1,1.00000622249317,0.999993777545547
D,AP,385532.25,385529.333580724,2086,projection,1,1.00000756471434,0.99999243534289
D,AP,385532.25,385528.73237692,2085,projection,1,1.00000912415284,0.999990875930406
D,AP,385532.25,385528.033880109,2084,projection,1,1.0000109359619,0.999989064157692
D,AP,385532.25,385527.222345775,2083,projection,1,1.00001304098371,0.999986959186357
D,AP,385532.25,385526.279481686,2082,projection,1,1.00001548667012,0.99998451356971
D,AP,385532.25,385525.184035693,2081,projection,1,1.00001832815235,0.999981672183567
D,AP,385532.25,385523.911316846,2080,projection,1,1.0000216294837,0.999978370984128
D,AP,385532.25,385522.43263906,2079,projection,1,1.0000254650835,0.999974535564951
D,AP,385532.25,385520.71467482,2078,projection,1,1.0000299214147,0.999970079480564
D,AP,385532.25,385518.718704367,2077,projection,1,1.00003509893288,0.999964902299009
D,AP,385532.25,385516.399743502,2076,projection,1,1.0000411143508,0.999958887339521
D,AP,385532.25,385513.705530397,2075,projection,1,1.00004810326932,0.999951899044494
D,AP,385532.25,385510.575348645,2074,projection,1,1.00005622323417,0.9999437799267
D,AP,385532.25,385506.938660136,2073,projection,1,1.00006565728739,0.999934347023203
D,AP,385532.25,385502.713517062,2072,projection,1,1.00007661809347,0.999923387776411
D,AP,385532.25,385497.804717467,2071,projection,1,1.0000893527333,0.999910655249897
D,AP,385532.25,385492.101663001,2070,projection,1,1.00010414827392,0.999895862571811
D,AP,385532.25,385485.475870944,2069,projection,1,1.00012133823966,0.999878676481525
D,AP,385532.25,385477.778084882,2068,projection,1,1.00014131013048,0.999858709835253
D,AP,385532.25,385468.834919524,2067,projection,1,1.00016451415713,0.999835512903329
D,AP,385532.25,385458.444964894,2066,projection,1,1.00019147338986,0.999808563265184
D,AP,385532.25,385446.374263205,2065,projection,1,1.0002227955496,0.999777254077201
D,AP,385532.25,385432.351058025,2064,projection,1,1.00025918670734,0.999740880452998
D,AP,385532.25,385416.059699437,2063,projection,1,1.00030146720055,0.999698623654537
D,AP,385532.25,385397.133570633,2062,projection,1,1.00035059012535,0.999649532745013
D,AP,385532.25,385375.146880294,2061,projection,1,1.00040766282148,0.999592503299772
D,AP,385532.25,385349.605140852,2060,projection,1,1.00047397183418,0.999526252708695
D,AP,385532.25,385319.934124929,2059,projection,1,1.00055101191573,0.999449291531199
D,AP,385532.25,385285.467060311,2058,projection,1,1.00064051972054,0.999359890282359
D,AP,385532.25,385245.429787379,2057,projection,1,1.00074451295316,0.999256040934004
D,AP,385532.25,385198.923561358,2056,projection,1,1.00086533585183,0.999135412306902
D,AP,385532.25,385144.905134533,2055,projection,1,1.0010057120328,0.998995298407677
D,AP,385532.25,385082.163700193,2054,projection,1,1.00116880588673,0.998832558625623
D,AP,385532.25,385009.294219984,2053,projection,1,1.001358293911,0.998643548548751
D,AP,385532.25,384924.666589162,2052,projection,1,1.00157844758618,0.998424039984106
D,AP,385532.25,384826.39001968,2051,projection,1,1.00183422966466,0.998169128574017
D,AP,385532.25,384712.271939108,2050,projection,1,1.00213140604213,0.997873127187435
D,AP,385532.25,384579.770614488,2049,projection,1,1.0024766757336,0.997529443034889
D,AP,385532.25,384425.940615275,2048,projection,1,1.00287782188412,0.997130436209357
D,AP,385532.25,384247.370130419,2047,projection,1,1.00334388721813,0.996667257098257
D,AP,385532.25,384040.109054272,2046,projection,1,1.00388537788254,0.996129659851469
D,AP,385532.25,383799.586659113,2045,projection,1,1.00451450027857,0.995505788838969
D,AP,385532.25,383520.517585506,2044,projection,1,1.00524543622114,0.994781934807027
D,AP,385532.25,383196.794815293,2043,projection,1,1.00609466262846,0.99394225726977
D,AP,385532.25,382821.368259836,2042,projection,1,1.00708132294832,0.992968469589344
D,AP,385532.25,382386.107617251,2041,projection,1,1.00822765869386,0.9918394832527
D,AP,385532.25,381881.648252827,2040,projection,1,1.0095595108167,0.990531008113657
D,AP,385532.25,381297.219071296,2039,projection,1,1.01110690221927,0.989015105925109
D,AP,385532.25,380620.45172331,2038,projection,1,1.01290471453768,0.987259695455593
D,AP,385532.25,379837.1710798,2037,projection,1,1.0149934744512,0.985228009018182
D,AP,385532.25,378931.167790179,2036,projection,1,1.01742026724357,0.982878002528138
D,AP,385532.25,377883.955004018,2035,projection,1,1.02023979820974,0.980161724483538
D,AP,385532.25,376674.513088743,2034,projection,1,1.02351562583469,0.977024653809747
D,AP,385532.25,375279.028541833,2033,projection,1,1.02732159454262,0.973405022645533
D,AP,385532.25,373670.636409386,2032,projection,1,1.03174349931424,0.969233148224011
D,AP,385532.25,371819.179516887,2031,projection,1,1.036881019696,0.964430808361394
D,AP,385532.25,369691.00280423,2030,projection,1,1.04284996679824,0.958910707999732
D,AP,385532.25,367248.807091328,2029,projection,1,1.04978489393466,0.952576099901701
D,AP,385532.25,364451.593632571,2028,projection,1,1.05784212975258,0.945320640835031
D,AP,385532.25,361254.738619418,2027,projection,1,1.06720330222757,0.937028584818566
D,AP,385532.25,357610.244860233,2026,projection,1,1.0780794329611,0.927575435933654
D,AP,385532.25,353467.225321909,2025,projection,1,1.09071569407571,0.916829202542482
D,AP,385532.25,348772.678677072,2024,projection,1,1.10539693493871,0.904652408915395
D,AP,385532.25,343472.618494468,2023,projection,1,1.12245410329909,0.890905024143812
D,AP,385532.25,95234.26332,2022,data,1,4.04825150696614,0.247020225467519
D,AP,385532.25,95154.56748,2021,data,1,4.05164208308795,0.246813509064417
D,AP,385532.25,97048.16856,2020,data,1,3.97258655903068,0.251725163225645
D,AP,385532.25,88442.53404,2019,data,1,4.3591271347521,0.229403724435504
D,AP,385532.25,80585.778,2018,data,1,4.78412270214727,0.209024739175517
D,AP,385532.25,93233.3667506101,2017,data,1,4.13513169626557,0.24183026647086
D,AP,385532.25,100749.8184,2016,data,1,3.82662972621299,0.261326564509195
D,AP,385532.25,213082.71779983,2015,data,1,1.80930792501985,0.552697518300557
D,AP,385532.25,396262.47696,2014,data,1,0.972921415516506,1.02783224220542
D,AP,385532.25,405824.26164,2013,data,1,0.949998032256631,1.05263375927695
D,AP,385532.25,396716.648017632,2012,data,1,0.971807590950569,1.02901027869298
D,AP,385532.25,311923.916526747,2011,data,1,1.23598169160248,0.809073473170524
D,AP,385532.25,265814.434460825,2010,data,1,1.45038116828384,0.689473927176845
