array_x,g,veh,fuel,type_emi,pollutant,age,hour
array_x_29,0,PV_TAXI_G,G,Exhaust,FC,29,3
array_x_30,0,PV_TAXI_G,G,Exhaust,FC,30,3
array_x_1,4215.62189096725,PV_TAXI_G,G,Exhaust,FC,1,4
array_x_2,4221.38303835173,PV_TAXI_G,G,Exhaust,FC,2,4
array_x_3,3341.49168392745,PV_TAXI_G,G,Exhaust,FC,3,4
array_x_4,5040.18518242168,PV_TAXI_G,G,Exhaust,FC,4,4
array_x_5,899.619723317906,PV_TAXI_G,G,Exhaust,FC,5,4
array_x_6,0,PV_TAXI_G,G,Exhaust,FC,6,4
array_x_7,0,PV_TAXI_G,G,Exhaust,FC,7,4
array_x_8,0,PV_TAXI_G,G,Exhaust,FC,8,4
array_x_9,0,PV_TAXI_G,G,Exhaust,FC,9,4
array_x_10,0,PV_TAXI_G,G,Exhaust,FC,10,4
array_x_11,0,PV_TAXI_G,G,Exhaust,FC,11,4
array_x_12,0,PV_TAXI_G,G,Exhaust,FC,12,4
array_x_13,0,PV_TAXI_G,G,Exhaust,FC,13,4
array_x_14,0,PV_TAXI_G,G,Exhaust,FC,14,4
array_x_15,0,PV_TAXI_G,G,Exhaust,FC,15,4
array_x_16,0,PV_TAXI_G,G,Exhaust,FC,16,4
array_x_17,0,PV_TAXI_G,G,Exhaust,FC,17,4
array_x_18,0,PV_TAXI_G,G,Exhaust,FC,18,4
array_x_19,0,PV_TAXI_G,G,Exhaust,FC,19,4
array_x_20,0,PV_TAXI_G,G,Exhaust,FC,20,4
array_x_21,0,PV_TAXI_G,G,Exhaust,FC,21,4
array_x_22,0,PV_TAXI_G,G,Exhaust,FC,22,4
array_x_23,0,PV_TAXI_G,G,Exhaust,FC,23,4
array_x_24,0,PV_TAXI_G,G,Exhaust,FC,24,4
array_x_25,0,PV_TAXI_G,G,Exhaust,FC,25,4
array_x_26,0,PV_TAXI_G,G,Exhaust,FC,26,4
array_x_27,0,PV_TAXI_G,G,Exhaust,FC,27,4
array_x_28,0,PV_TAXI_G,G,Exhaust,FC,28,4
array_x_29,0,PV_TAXI_G,G,Exhaust,FC,29,4
array_x_30,0,PV_TAXI_G,G,Exhaust,FC,30,4
array_x_1,9878.82658409182,PV_TAXI_G,G,Exhaust,FC,1,5
array_x_2,9892.3271724768,PV_TAXI_G,G,Exhaust,FC,2,5
array_x_3,7830.4026621634,PV_TAXI_G,G,Exhaust,FC,3,5
array_x_4,11811.0961221498,PV_TAXI_G,G,Exhaust,FC,4,5
array_x_5,2108.15568097526,PV_TAXI_G,G,Exhaust,FC,5,5
array_x_6,0,PV_TAXI_G,G,Exhaust,FC,6,5
array_x_7,0,PV_TAXI_G,G,Exhaust,FC,7,5
array_x_8,0,PV_TAXI_G,G,Exhaust,FC,8,5
array_x_9,0,PV_TAXI_G,G,Exhaust,FC,9,5
array_x_10,0,PV_TAXI_G,G,Exhaust,FC,10,5
array_x_11,0,PV_TAXI_G,G,Exhaust,FC,11,5
array_x_12,0,PV_TAXI_G,G,Exhaust,FC,12,5
array_x_13,0,PV_TAXI_G,G,Exhaust,FC,13,5
array_x_14,0,PV_TAXI_G,G,Exhaust,FC,14,5
array_x_15,0,PV_TAXI_G,G,Exhaust,FC,15,5
array_x_16,0,PV_TAXI_G,G,Exhaust,FC,16,5
array_x_17,0,PV_TAXI_G,G,Exhaust,FC,17,5
array_x_18,0,PV_TAXI_G,G,Exhaust,FC,18,5
array_x_19,0,PV_TAXI_G,G,Exhaust,FC,19,5
array_x_20,0,PV_TAXI_G,G,Exhaust,FC,20,5
array_x_21,0,PV_TAXI_G,G,Exhaust,FC,21,5
array_x_22,0,PV_TAXI_G,G,Exhaust,FC,22,5
array_x_23,0,PV_TAXI_G,G,Exhaust,FC,23,5
array_x_24,0,PV_TAXI_G,G,Exhaust,FC,24,5
array_x_25,0,PV_TAXI_G,G,Exhaust,FC,25,5
array_x_26,0,PV_TAXI_G,G,Exhaust,FC,26,5
array_x_27,0,PV_TAXI_G,G,Exhaust,FC,27,5
array_x_28,0,PV_TAXI_G,G,Exhaust,FC,28,5
array_x_29,0,PV_TAXI_G,G,Exhaust,FC,29,5
array_x_30,0,PV_TAXI_G,G,Exhaust,FC,30,5
array_x_1,40971.2347376214,PV_TAXI_G,G,Exhaust,FC,1,6
array_x_2,41027.2267900285,PV_TAXI_G,G,Exhaust,FC,2,6
array_x_3,32475.6450404971,PV_TAXI_G,G,Exhaust,FC,3,6
array_x_4,48985.0882197357,PV_TAXI_G,G,Exhaust,FC,4,6
array_x_5,8743.31992098916,PV_TAXI_G,G,Exhaust,FC,5,6
array_x_6,0,PV_TAXI_G,G,Exhaust,FC,6,6
array_x_7,0,PV_TAXI_G,G,Exhaust,FC,7,6
array_x_8,0,PV_TAXI_G,G,Exhaust,FC,8,6
array_x_9,0,PV_TAXI_G,G,Exhaust,FC,9,6
array_x_10,0,PV_TAXI_G,G,Exhaust,FC,10,6
array_x_11,0,PV_TAXI_G,G,Exhaust,FC,11,6
array_x_12,0,PV_TAXI_G,G,Exhaust,FC,12,6
array_x_13,0,PV_TAXI_G,G,Exhaust,FC,13,6
array_x_14,0,PV_TAXI_G,G,Exhaust,FC,14,6
array_x_15,0,PV_TAXI_G,G,Exhaust,FC,15,6
array_x_16,0,PV_TAXI_G,G,Exhaust,FC,16,6
array_x_17,0,PV_TAXI_G,G,Exhaust,FC,17,6
array_x_18,0,PV_TAXI_G,G,Exhaust,FC,18,6
array_x_19,0,PV_TAXI_G,G,Exhaust,FC,19,6
array_x_20,0,PV_TAXI_G,G,Exhaust,FC,20,6
array_x_21,0,PV_TAXI_G,G,Exhaust,FC,21,6
array_x_22,0,PV_TAXI_G,G,Exhaust,FC,22,6
array_x_23,0,PV_TAXI_G,G,Exhaust,FC,23,6
array_x_24,0,PV_TAXI_G,G,Exhaust,FC,24,6
array_x_25,0,PV_TAXI_G,G,Exhaust,FC,25,6
array_x_26,0,PV_TAXI_G,G,Exhaust,FC,26,6
array_x_27,0,PV_TAXI_G,G,Exhaust,FC,27,6
array_x_28,0,PV_TAXI_G,G,Exhaust,FC,28,6
array_x_29,0,PV_TAXI_G,G,Exhaust,FC,29,6
array_x_30,0,PV_TAXI_G,G,Exhaust,FC,30,6
array_x_1,99808.4618595438,PV_TAXI_G,G,Exhaust,FC,1,7
array_x_2,99944.861962272,PV_TAXI_G,G,Exhaust,FC,2,7
array_x_3,79112.6799117969,PV_TAXI_G,G,Exhaust,FC,3,7
array_x_4,119330.70459252,PV_TAXI_G,G,Exhaust,FC,4,7
array_x_5,21299.2680950015,PV_TAXI_G,G,Exhaust,FC,5,7
array_x_6,0,PV_TAXI_G,G,Exhaust,FC,6,7
array_x_7,0,PV_TAXI_G,G,Exhaust,FC,7,7
array_x_8,0,PV_TAXI_G,G,Exhaust,FC,8,7
array_x_9,0,PV_TAXI_G,G,Exhaust,FC,9,7
array_x_10,0,PV_TAXI_G,G,Exhaust,FC,10,7
array_x_11,0,PV_TAXI_G,G,Exhaust,FC,11,7
array_x_12,0,PV_TAXI_G,G,Exhaust,FC,12,7
array_x_13,0,PV_TAXI_G,G,Exhaust,FC,13,7
array_x_14,0,PV_TAXI_G,G,Exhaust,FC,14,7
array_x_15,0,PV_TAXI_G,G,Exhaust,FC,15,7
array_x_16,0,PV_TAXI_G,G,Exhaust,FC,16,7
array_x_17,0,PV_TAXI_G,G,Exhaust,FC,17,7
array_x_18,0,PV_TAXI_G,G,Exhaust,FC,18,7
array_x_19,0,PV_TAXI_G,G,Exhaust,FC,19,7
array_x_20,0,PV_TAXI_G,G,Exhaust,FC,20,7
array_x_21,0,PV_TAXI_G,G,Exhaust,FC,21,7
array_x_22,0,PV_TAXI_G,G,Exhaust,FC,22,7
array_x_23,0,PV_TAXI_G,G,Exhaust,FC,23,7
array_x_24,0,PV_TAXI_G,G,Exhaust,FC,24,7
array_x_25,0,PV_TAXI_G,G,Exhaust,FC,25,7
array_x_26,0,PV_TAXI_G,G,Exhaust,FC,26,7
array_x_27,0,PV_TAXI_G,G,Exhaust,FC,27,7
array_x_28,0,PV_TAXI_G,G,Exhaust,FC,28,7
array_x_29,0,PV_TAXI_G,G,Exhaust,FC,29,7
array_x_30,0,PV_TAXI_G,G,Exhaust,FC,30,7
array_x_1,121601.000953667,PV_TAXI_G,G,Exhaust,FC,1,8
array_x_2,121767.183146168,PV_TAXI_G,G,Exhaust,FC,2,8
array_x_3,96386.4274247575,PV_TAXI_G,G,Exhaust,FC,3,8
array_x_4,145385.80048831,PV_TAXI_G,G,Exhaust,FC,4,8
array_x_5,25949.8270154439,PV_TAXI_G,G,Exhaust,FC,5,8
array_x_6,0,PV_TAXI_G,G,Exhaust,FC,6,8
array_x_7,0,PV_TAXI_G,G,Exhaust,FC,7,8
array_x_8,0,PV_TAXI_G,G,Exhaust,FC,8,8
array_x_9,0,PV_TAXI_G,G,Exhaust,FC,9,8
array_x_10,0,PV_TAXI_G,G,Exhaust,FC,10,8
array_x_11,0,PV_TAXI_G,G,Exhaust,FC,11,8
array_x_12,0,PV_TAXI_G,G,Exhaust,FC,12,8
array_x_13,0,PV_TAXI_G,G,Exhaust,FC,13,8
array_x_14,0,PV_TAXI_G,G,Exhaust,FC,14,8
array_x_15,0,PV_TAXI_G,G,Exhaust,FC,15,8
array_x_16,0,PV_TAXI_G,G,Exhaust,FC,16,8
array_x_17,0,PV_TAXI_G,G,Exhaust,FC,17,8
array_x_18,0,PV_TAXI_G,G,Exhaust,FC,18,8
array_x_19,0,PV_TAXI_G,G,Exhaust,FC,19,8
array_x_20,0,PV_TAXI_G,G,Exhaust,FC,20,8
array_x_21,0,PV_TAXI_G,G,Exhaust,FC,21,8
array_x_22,0,PV_TAXI_G,G,Exhaust,FC,22,8
array_x_23,0,PV_TAXI_G,G,Exhaust,FC,23,8
array_x_24,0,PV_TAXI_G,G,Exhaust,FC,24,8
array_x_25,0,PV_TAXI_G,G,Exhaust,FC,25,8
array_x_26,0,PV_TAXI_G,G,Exhaust,FC,26,8
array_x_27,0,PV_TAXI_G,G,Exhaust,FC,27,8
array_x_28,0,PV_TAXI_G,G,Exhaust,FC,28,8
array_x_29,0,PV_TAXI_G,G,Exhaust,FC,29,8
array_x_30,0,PV_TAXI_G,G,Exhaust,FC,30,8
array_x_1,123688.761456788,PV_TAXI_G,G,Exhaust,FC,1,9
array_x_2,123857.796821673,PV_TAXI_G,G,Exhaust,FC,2,9
array_x_3,98041.2803835006,PV_TAXI_G,G,Exhaust,FC,3,9
array_x_4,147881.920829373,PV_TAXI_G,G,Exhaust,FC,4,9
array_x_5,26395.3580841092,PV_TAXI_G,G,Exhaust,FC,5,9
array_x_6,0,PV_TAXI_G,G,Exhaust,FC,6,9
array_x_7,0,PV_TAXI_G,G,Exhaust,FC,7,9
array_x_8,0,PV_TAXI_G,G,Exhaust,FC,8,9
array_x_9,0,PV_TAXI_G,G,Exhaust,FC,9,9
array_x_10,0,PV_TAXI_G,G,Exhaust,FC,10,9
array_x_11,0,PV_TAXI_G,G,Exhaust,FC,11,9
array_x_12,0,PV_TAXI_G,G,Exhaust,FC,12,9
array_x_13,0,PV_TAXI_G,G,Exhaust,FC,13,9
array_x_14,0,PV_TAXI_G,G,Exhaust,FC,14,9
array_x_15,0,PV_TAXI_G,G,Exhaust,FC,15,9
array_x_16,0,PV_TAXI_G,G,Exhaust,FC,16,9
array_x_17,0,PV_TAXI_G,G,Exhaust,FC,17,9
array_x_18,0,PV_TAXI_G,G,Exhaust,FC,18,9
array_x_19,0,PV_TAXI_G,G,Exhaust,FC,19,9
array_x_20,0,PV_TAXI_G,G,Exhaust,FC,20,9
array_x_21,0,PV_TAXI_G,G,Exhaust,FC,21,9
array_x_22,0,PV_TAXI_G,G,Exhaust,FC,22,9
array_x_23,0,PV_TAXI_G,G,Exhaust,FC,23,9
array_x_24,0,PV_TAXI_G,G,Exhaust,FC,24,9
array_x_25,0,PV_TAXI_G,G,Exhaust,FC,25,9
array_x_26,0,PV_TAXI_G,G,Exhaust,FC,26,9
array_x_27,0,PV_TAXI_G,G,Exhaust,FC,27,9
array_x_28,0,PV_TAXI_G,G,Exhaust,FC,28,9
array_x_29,0,PV_TAXI_G,G,Exhaust,FC,29,9
array_x_30,0,PV_TAXI_G,G,Exhaust,FC,30,9
array_x_1,111919.572921594,PV_TAXI_G,G,Exhaust,FC,1,10
array_x_2,112072.524294247,PV_TAXI_G,G,Exhaust,FC,2,10
array_x_3,88712.4917411442,PV_TAXI_G,G,Exhaust,FC,3,10
array_x_4,133810.71349664,PV_TAXI_G,G,Exhaust,FC,4,10
array_x_5,23883.7964669742,PV_TAXI_G,G,Exhaust,FC,5,10
array_x_6,0,PV_TAXI_G,G,Exhaust,FC,6,10
array_x_7,0,PV_TAXI_G,G,Exhaust,FC,7,10
array_x_8,0,PV_TAXI_G,G,Exhaust,FC,8,10
array_x_9,0,PV_TAXI_G,G,Exhaust,FC,9,10
array_x_10,0,PV_TAXI_G,G,Exhaust,FC,10,10
array_x_11,0,PV_TAXI_G,G,Exhaust,FC,11,10
array_x_12,0,PV_TAXI_G,G,Exhaust,FC,12,10
array_x_13,0,PV_TAXI_G,G,Exhaust,FC,13,10
array_x_14,0,PV_TAXI_G,G,Exhaust,FC,14,10
array_x_15,0,PV_TAXI_G,G,Exhaust,FC,15,10
array_x_16,0,PV_TAXI_G,G,Exhaust,FC,16,10
array_x_17,0,PV_TAXI_G,G,Exhaust,FC,17,10
array_x_18,0,PV_TAXI_G,G,Exhaust,FC,18,10
array_x_19,0,PV_TAXI_G,G,Exhaust,FC,19,10
array_x_20,0,PV_TAXI_G,G,Exhaust,FC,20,10
array_x_21,0,PV_TAXI_G,G,Exhaust,FC,21,10
array_x_22,0,PV_TAXI_G,G,Exhaust,FC,22,10
array_x_23,0,PV_TAXI_G,G,Exhaust,FC,23,10
array_x_24,0,PV_TAXI_G,G,Exhaust,FC,24,10
array_x_25,0,PV_TAXI_G,G,Exhaust,FC,25,10
array_x_26,0,PV_TAXI_G,G,Exhaust,FC,26,10
array_x_27,0,PV_TAXI_G,G,Exhaust,FC,27,10
array_x_28,0,PV_TAXI_G,G,Exhaust,FC,28,10
array_x_29,0,PV_TAXI_G,G,Exhaust,FC,29,10
array_x_30,0,PV_TAXI_G,G,Exhaust,FC,30,10
array_x_1,101138.782796743,PV_TAXI_G,G,Exhaust,FC,1,11
array_x_2,101277.000940839,PV_TAXI_G,G,Exhaust,FC,2,11
array_x_3,80167.1521732044,PV_TAXI_G,G,Exhaust,FC,3,11
array_x_4,120921.232407622,PV_TAXI_G,G,Exhaust,FC,4,11
array_x_5,21583.160480135,PV_TAXI_G,G,Exhaust,FC,5,11
array_x_6,0,PV_TAXI_G,G,Exhaust,FC,6,11
array_x_7,0,PV_TAXI_G,G,Exhaust,FC,7,11
array_x_8,0,PV_TAXI_G,G,Exhaust,FC,8,11
array_x_9,0,PV_TAXI_G,G,Exhaust,FC,9,11
array_x_10,0,PV_TAXI_G,G,Exhaust,FC,10,11
array_x_11,0,PV_TAXI_G,G,Exhaust,FC,11,11
array_x_12,0,PV_TAXI_G,G,Exhaust,FC,12,11
array_x_13,0,PV_TAXI_G,G,Exhaust,FC,13,11
array_x_14,0,PV_TAXI_G,G,Exhaust,FC,14,11
array_x_15,0,PV_TAXI_G,G,Exhaust,FC,15,11
array_x_16,0,PV_TAXI_G,G,Exhaust,FC,16,11
array_x_17,0,PV_TAXI_G,G,Exhaust,FC,17,11
array_x_18,0,PV_TAXI_G,G,Exhaust,FC,18,11
array_x_19,0,PV_TAXI_G,G,Exhaust,FC,19,11
array_x_20,0,PV_TAXI_G,G,Exhaust,FC,20,11
array_x_21,0,PV_TAXI_G,G,Exhaust,FC,21,11
array_x_22,0,PV_TAXI_G,G,Exhaust,FC,22,11
array_x_23,0,PV_TAXI_G,G,Exhaust,FC,23,11
array_x_24,0,PV_TAXI_G,G,Exhaust,FC,24,11
array_x_25,0,PV_TAXI_G,G,Exhaust,FC,25,11
array_x_26,0,PV_TAXI_G,G,Exhaust,FC,26,11
array_x_27,0,PV_TAXI_G,G,Exhaust,FC,27,11
array_x_28,0,PV_TAXI_G,G,Exhaust,FC,28,11
array_x_29,0,PV_TAXI_G,G,Exhaust,FC,29,11
array_x_30,0,PV_TAXI_G,G,Exhaust,FC,30,11
array_x_1,90044.1511927309,PV_TAXI_G,G,Exhaust,FC,1,12
array_x_2,90167.2072066593,PV_TAXI_G,G,Exhaust,FC,2,12
array_x_3,71373.0477207909,PV_TAXI_G,G,Exhaust,FC,3,12
array_x_4,107656.523365574,PV_TAXI_G,G,Exhaust,FC,4,12
array_x_5,19215.5502740816,PV_TAXI_G,G,Exhaust,FC,5,12
array_x_6,0,PV_TAXI_G,G,Exhaust,FC,6,12
array_x_7,0,PV_TAXI_G,G,Exhaust,FC,7,12
array_x_8,0,PV_TAXI_G,G,Exhaust,FC,8,12
array_x_9,0,PV_TAXI_G,G,Exhaust,FC,9,12
array_x_10,0,PV_TAXI_G,G,Exhaust,FC,10,12
array_x_11,0,PV_TAXI_G,G,Exhaust,FC,11,12
array_x_12,0,PV_TAXI_G,G,Exhaust,FC,12,12
array_x_13,0,PV_TAXI_G,G,Exhaust,FC,13,12
array_x_14,0,PV_TAXI_G,G,Exhaust,FC,14,12
array_x_15,0,PV_TAXI_G,G,Exhaust,FC,15,12
array_x_16,0,PV_TAXI_G,G,Exhaust,FC,16,12
array_x_17,0,PV_TAXI_G,G,Exhaust,FC,17,12
array_x_18,0,PV_TAXI_G,G,Exhaust,FC,18,12
array_x_19,0,PV_TAXI_G,G,Exhaust,FC,19,12
array_x_20,0,PV_TAXI_G,G,Exhaust,FC,20,12
array_x_21,0,PV_TAXI_G,G,Exhaust,FC,21,12
array_x_22,0,PV_TAXI_G,G,Exhaust,FC,22,12
array_x_23,0,PV_TAXI_G,G,Exhaust,FC,23,12
array_x_24,0,PV_TAXI_G,G,Exhaust,FC,24,12
array_x_25,0,PV_TAXI_G,G,Exhaust,FC,25,12
array_x_26,0,PV_TAXI_G,G,Exhaust,FC,26,12
array_x_27,0,PV_TAXI_G,G,Exhaust,FC,27,12
array_x_28,0,PV_TAXI_G,G,Exhaust,FC,28,12
array_x_29,0,PV_TAXI_G,G,Exhaust,FC,29,12
array_x_30,0,PV_TAXI_G,G,Exhaust,FC,30,12
array_x_1,85574.5624266171,PV_TAXI_G,G,Exhaust,FC,1,13
array_x_2,85691.5102172998,PV_TAXI_G,G,Exhaust,FC,2,13
array_x_3,67830.2504588862,PV_TAXI_G,G,Exhaust,FC,3,13
array_x_4,102312.696131268,PV_TAXI_G,G,Exhaust,FC,4,13
array_x_5,18261.7336574321,PV_TAXI_G,G,Exhaust,FC,5,13
array_x_6,0,PV_TAXI_G,G,Exhaust,FC,6,13
array_x_7,0,PV_TAXI_G,G,Exhaust,FC,7,13
array_x_8,0,PV_TAXI_G,G,Exhaust,FC,8,13
array_x_9,0,PV_TAXI_G,G,Exhaust,FC,9,13
array_x_10,0,PV_TAXI_G,G,Exhaust,FC,10,13
array_x_11,0,PV_TAXI_G,G,Exhaust,FC,11,13
array_x_12,0,PV_TAXI_G,G,Exhaust,FC,12,13
array_x_13,0,PV_TAXI_G,G,Exhaust,FC,13,13
array_x_14,0,PV_TAXI_G,G,Exhaust,FC,14,13
array_x_15,0,PV_TAXI_G,G,Exhaust,FC,15,13
array_x_16,0,PV_TAXI_G,G,Exhaust,FC,16,13
array_x_17,0,PV_TAXI_G,G,Exhaust,FC,17,13
array_x_18,0,PV_TAXI_G,G,Exhaust,FC,18,13
array_x_19,0,PV_TAXI_G,G,Exhaust,FC,19,13
array_x_20,0,PV_TAXI_G,G,Exhaust,FC,20,13
array_x_21,0,PV_TAXI_G,G,Exhaust,FC,21,13
array_x_22,0,PV_TAXI_G,G,Exhaust,FC,22,13
array_x_23,0,PV_TAXI_G,G,Exhaust,FC,23,13
array_x_24,0,PV_TAXI_G,G,Exhaust,FC,24,13
array_x_25,0,PV_TAXI_G,G,Exhaust,FC,25,13
array_x_26,0,PV_TAXI_G,G,Exhaust,FC,26,13
array_x_27,0,PV_TAXI_G,G,Exhaust,FC,27,13
array_x_28,0,PV_TAXI_G,G,Exhaust,FC,28,13
array_x_29,0,PV_TAXI_G,G,Exhaust,FC,29,13
array_x_30,0,PV_TAXI_G,G,Exhaust,FC,30,13
array_x_1,98079.7148887643,PV_TAXI_G,G,Exhaust,FC,1,14
array_x_2,98213.7524536875,PV_TAXI_G,G,Exhaust,FC,2,14
array_x_3,77742.3972403714,PV_TAXI_G,G,Exhaust,FC,3,14
array_x_4,117263.819778929,PV_TAXI_G,G,Exhaust,FC,4,14
array_x_5,20930.3510261174,PV_TAXI_G,G,Exhaust,FC,5,14
array_x_6,0,PV_TAXI_G,G,Exhaust,FC,6,14
array_x_7,0,PV_TAXI_G,G,Exhaust,FC,7,14
array_x_8,0,PV_TAXI_G,G,Exhaust,FC,8,14
array_x_9,0,PV_TAXI_G,G,Exhaust,FC,9,14
array_x_10,0,PV_TAXI_G,G,Exhaust,FC,10,14
array_x_11,0,PV_TAXI_G,G,Exhaust,FC,11,14
array_x_12,0,PV_TAXI_G,G,Exhaust,FC,12,14
array_x_13,0,PV_TAXI_G,G,Exhaust,FC,13,14
array_x_14,0,PV_TAXI_G,G,Exhaust,FC,14,14
array_x_15,0,PV_TAXI_G,G,Exhaust,FC,15,14
array_x_16,0,PV_TAXI_G,G,Exhaust,FC,16,14
array_x_17,0,PV_TAXI_G,G,Exhaust,FC,17,14
array_x_18,0,PV_TAXI_G,G,Exhaust,FC,18,14
array_x_19,0,PV_TAXI_G,G,Exhaust,FC,19,14
array_x_20,0,PV_TAXI_G,G,Exhaust,FC,20,14
array_x_21,0,PV_TAXI_G,G,Exhaust,FC,21,14
array_x_22,0,PV_TAXI_G,G,Exhaust,FC,22,14
array_x_23,0,PV_TAXI_G,G,Exhaust,FC,23,14
array_x_24,0,PV_TAXI_G,G,Exhaust,FC,24,14
array_x_25,0,PV_TAXI_G,G,Exhaust,FC,25,14
array_x_26,0,PV_TAXI_G,G,Exhaust,FC,26,14
array_x_27,0,PV_TAXI_G,G,Exhaust,FC,27,14
array_x_28,0,PV_TAXI_G,G,Exhaust,FC,28,14
array_x_29,0,PV_TAXI_G,G,Exhaust,FC,29,14
array_x_30,0,PV_TAXI_G,G,Exhaust,FC,30,14
array_x_1,96845.5083163505,PV_TAXI_G,G,Exhaust,FC,1,15
array_x_2,96977.859191587,PV_TAXI_G,G,Exhaust,FC,2,15
array_x_3,76764.1095512392,PV_TAXI_G,G,Exhaust,FC,3,15
array_x_4,115788.20601678,PV_TAXI_G,G,Exhaust,FC,4,15
array_x_5,20666.9695834953,PV_TAXI_G,G,Exhaust,FC,5,15
array_x_6,0,PV_TAXI_G,G,Exhaust,FC,6,15
array_x_7,0,PV_TAXI_G,G,Exhaust,FC,7,15
array_x_8,0,PV_TAXI_G,G,Exhaust,FC,8,15
array_x_9,0,PV_TAXI_G,G,Exhaust,FC,9,15
array_x_10,0,PV_TAXI_G,G,Exhaust,FC,10,15
array_x_11,0,PV_TAXI_G,G,Exhaust,FC,11,15
array_x_12,0,PV_TAXI_G,G,Exhaust,FC,12,15
array_x_13,0,PV_TAXI_G,G,Exhaust,FC,13,15
array_x_14,0,PV_TAXI_G,G,Exhaust,FC,14,15
array_x_15,0,PV_TAXI_G,G,Exhaust,FC,15,15
array_x_16,0,PV_TAXI_G,G,Exhaust,FC,16,15
array_x_17,0,PV_TAXI_G,G,Exhaust,FC,17,15
array_x_18,0,PV_TAXI_G,G,Exhaust,FC,18,15
array_x_19,0,PV_TAXI_G,G,Exhaust,FC,19,15
array_x_20,0,PV_TAXI_G,G,Exhaust,FC,20,15
array_x_21,0,PV_TAXI_G,G,Exhaust,FC,21,15
array_x_22,0,PV_TAXI_G,G,Exhaust,FC,22,15
array_x_23,0,PV_TAXI_G,G,Exhaust,FC,23,15
array_x_24,0,PV_TAXI_G,G,Exhaust,FC,24,15
array_x_25,0,PV_TAXI_G,G,Exhaust,FC,25,15
array_x_26,0,PV_TAXI_G,G,Exhaust,FC,26,15
array_x_27,0,PV_TAXI_G,G,Exhaust,FC,27,15
array_x_28,0,PV_TAXI_G,G,Exhaust,FC,28,15
array_x_29,0,PV_TAXI_G,G,Exhaust,FC,29,15
array_x_30,0,PV_TAXI_G,G,Exhaust,FC,30,15
array_x_1,95637.7502669921,PV_TAXI_G,G,Exhaust,FC,1,16
array_x_2,95768.450597586,PV_TAXI_G,G,Exhaust,FC,2,16
array_x_3,75806.7861521045,PV_TAXI_G,G,Exhaust,FC,3,16
array_x_4,114344.214031311,PV_TAXI_G,G,Exhaust,FC,4,16
array_x_5,20409.2322934108,PV_TAXI_G,G,Exhaust,FC,5,16
array_x_6,0,PV_TAXI_G,G,Exhaust,FC,6,16
array_x_7,0,PV_TAXI_G,G,Exhaust,FC,7,16
array_x_8,0,PV_TAXI_G,G,Exhaust,FC,8,16
array_x_9,0,PV_TAXI_G,G,Exhaust,FC,9,16
array_x_10,0,PV_TAXI_G,G,Exhaust,FC,10,16
array_x_11,0,PV_TAXI_G,G,Exhaust,FC,11,16
array_x_12,0,PV_TAXI_G,G,Exhaust,FC,12,16
array_x_13,0,PV_TAXI_G,G,Exhaust,FC,13,16
array_x_14,0,PV_TAXI_G,G,Exhaust,FC,14,16
array_x_15,0,PV_TAXI_G,G,Exhaust,FC,15,16
array_x_16,0,PV_TAXI_G,G,Exhaust,FC,16,16
array_x_17,0,PV_TAXI_G,G,Exhaust,FC,17,16
array_x_18,0,PV_TAXI_G,G,Exhaust,FC,18,16
array_x_19,0,PV_TAXI_G,G,Exhaust,FC,19,16
array_x_20,0,PV_TAXI_G,G,Exhaust,FC,20,16
array_x_21,0,PV_TAXI_G,G,Exhaust,FC,21,16
array_x_22,0,PV_TAXI_G,G,Exhaust,FC,22,16
array_x_23,0,PV_TAXI_G,G,Exhaust,FC,23,16
array_x_24,0,PV_TAXI_G,G,Exhaust,FC,24,16
array_x_25,0,PV_TAXI_G,G,Exhaust,FC,25,16
array_x_26,0,PV_TAXI_G,G,Exhaust,FC,26,16
array_x_27,0,PV_TAXI_G,G,Exhaust,FC,27,16
array_x_28,0,PV_TAXI_G,G,Exhaust,FC,28,16
array_x_29,0,PV_TAXI_G,G,Exhaust,FC,29,16
array_x_30,0,PV_TAXI_G,G,Exhaust,FC,30,16
array_x_1,118492.660615112,PV_TAXI_G,G,Exhaust,FC,1,17
array_x_2,118654.594891819,PV_TAXI_G,G,Exhaust,FC,2,17
array_x_3,93922.6169453702,PV_TAXI_G,G,Exhaust,FC,3,17
array_x_4,141669.477885973,PV_TAXI_G,G,Exhaust,FC,4,17
array_x_5,25286.5027544752,PV_TAXI_G,G,Exhaust,FC,5,17
array_x_6,0,PV_TAXI_G,G,Exhaust,FC,6,17
array_x_7,0,PV_TAXI_G,G,Exhaust,FC,7,17
array_x_8,0,PV_TAXI_G,G,Exhaust,FC,8,17
array_x_9,0,PV_TAXI_G,G,Exhaust,FC,9,17
array_x_10,0,PV_TAXI_G,G,Exhaust,FC,10,17
array_x_11,0,PV_TAXI_G,G,Exhaust,FC,11,17
array_x_12,0,PV_TAXI_G,G,Exhaust,FC,12,17
array_x_13,0,PV_TAXI_G,G,Exhaust,FC,13,17
array_x_14,0,PV_TAXI_G,G,Exhaust,FC,14,17
array_x_15,0,PV_TAXI_G,G,Exhaust,FC,15,17
array_x_16,0,PV_TAXI_G,G,Exhaust,FC,16,17
array_x_17,0,PV_TAXI_G,G,Exhaust,FC,17,17
array_x_18,0,PV_TAXI_G,G,Exhaust,FC,18,17
array_x_19,0,PV_TAXI_G,G,Exhaust,FC,19,17
